Event Number,City,Event Name,Latitude,Longitude,Popularity,Start Date,Start Time,Venue
466,"Albuquerque, NM, US","John Mayer at Isleta Amphitheater (July 18, 2017)",34.993524,-106.63313,0.409465,2017-07-18,19:00:00,Isleta Amphitheater
467,"Denver, CO, US","John Mayer at Pepsi Center (July 19, 2017)",39.745565,-105.010476,0.409467,2017-07-19,19:00:00,Pepsi Center
468,"George, WA, US","John Mayer at Gorge Amphitheatre (July 21, 2017)",47.0959471,-119.9826336,0.409447,2017-07-21,19:00:00,Gorge Amphitheatre
469,"Portland, OR, US","John Mayer at The Moda Center (July 22, 2017)",45.5318596,-122.6668196,0.409431,2017-07-22,19:00:00,The Moda Center
470,"Anaheim, CA, US","John Mayer at Honda Center (July 25, 2017)",33.807723,-117.876522,0.409368,2017-07-25,19:00:00,Honda Center
471,"Sacramento, CA, US","John Mayer at Golden 1 Center (July 27, 2017)",38.580335,-121.500384,0.409364,2017-07-27,19:00:00,Golden 1 Center
472,"Mountain View, CA, US","John Mayer at Shoreline Amphitheatre (July 29, 2017)",37.4233243,-122.0780286,0.409308,2017-07-29,19:00:00,Shoreline Amphitheatre
473,"Inglewood, CA, US","John Mayer at The Forum (July 30, 2017)",33.9582047,-118.3405316,0.409293,2017-07-30,19:00:00,The Forum
474,"Phoenix, AZ, US","John Mayer at Talking Stick Resort Arena (August 1, 2017)",33.445899,-112.071313,0.40928,2017-08-01,19:00:00,Talking Stick Resort Arena
475,"San Antonio, TX, US","John Mayer at AT&T Center (August 3, 2017)",29.4270165,-98.4373167,0.409256,2017-08-03,19:00:00,AT&T Center
476,"Dallas, TX, US","John Mayer at American Airlines Center (August 5, 2017)",32.790442,-96.810159,0.409259,2017-08-05,19:00:00,American Airlines Center
477,"The Woodlands, TX, US","John Mayer at Cynthia Woods Mitchell Pavilion (August 6, 2017)",30.161593,-95.464029,0.409235,2017-08-06,19:00:00,Cynthia Woods Mitchell Pavilion
478,"Nashville, TN, US","John Mayer at Bridgestone Arena (August 8, 2017)",36.159949,-86.77857,0.409228,2017-08-08,19:00:00,Bridgestone Arena
479,"New Orleans, LA, US","John Mayer at Smoothie King Center (August 9, 2017)",29.948996,-90.0798292,0.409218,2017-08-09,19:00:00,Smoothie King Center
480,"Sunrise, FL, US","John Mayer at BB&T Center (August 12, 2017)",26.155362,-80.33023,0.409231,2017-08-12,19:00:00,BB&T Center
481,"Tampa, FL, US","John Mayer at Amalie Arena (August 13, 2017)",27.9425879,-82.4519634,0.409197,2017-08-13,19:00:00,Amalie Arena
482,"Charlotte, NC, US","John Mayer at PNC Music Pavilion (August 15, 2017)",35.327362,-80.7106699,0.409162,2017-08-15,19:00:00,PNC Music Pavilion
483,"Raleigh, NC, US","John Mayer at Coastal Credit Union Music Park at Walnut Creek (August 16, 2017)",35.7493881,-78.5763028,0.409148,2017-08-16,19:00:00,Coastal Credit Union Music Park at Walnut Creek
484,"Camden, NJ, US","Dawes with John Mayer at BB&T Pavilion (August 18, 2017)",40.0177386,-75.0004321,0.403529,2017-08-18,19:30:00,BB&T Pavilion
485,"Holmdel, NJ, US","John Mayer and Dawes at PNC Bank Arts Center (August 19, 2017)",39.9830657,-74.2135086,0.403529,2017-08-19,19:00:00,PNC Bank Arts Center
486,"Hartford, CT, US","John Mayer and Dawes at Xfinity Theatre (August 20, 2017)",41.7801718,-72.6693191,0.403529,2017-08-20,19:00:00,Xfinity Theatre
487,"Syracuse, NY, US","Dawes with John Mayer at St. Joseph’s Health Amphitheater at Lakeview (August 22, 2017)",43.0885803,-76.2229695,0.401559,2017-08-22,19:00:00,St. Joseph’s Health Amphitheater at Lakeview
488,"Wantagh, NY, US","Dawes with John Mayer at Northwell Health at Jones Beach Theater (August 23, 2017)",40.6011406,-73.502518,0.403529,2017-08-23,19:00:00,Northwell Health at Jones Beach Theater
489,"Bristow, VA, US","John Mayer and Dawes at Jiffy Lube Live (August 25, 2017)",38.786011,-77.587845,0.403529,2017-08-25,19:00:00,Jiffy Lube Live
490,"Cincinnati, OH, US","John Mayer with Dawes at Riverbend Music Center (August 26, 2017)",39.052082,-84.416862,0.403529,2017-08-26,None,Riverbend Music Center
491,"Darien Center, NY, US","Dawes with John Mayer at Darien Lake Performing Arts Center (August 27, 2017)",42.9131989,-78.3894454,0.403529,2017-08-27,19:30:00,Darien Lake Performing Arts Center
492,"Cuyahoga Falls, OH, US","John Mayer with Dawes at Blossom Music Center (August 30, 2017)",41.1913469,-81.5607834,0.403529,2017-08-30,19:30:00,Blossom Music Center
493,"Clarkston, MI, US","John Mayer with Dawes at DTE Energy Music Theatre (September 1, 2017)",42.7510124,-83.380305,0.403529,2017-09-01,None,DTE Energy Music Theatre
494,"Tinley Park, IL, US","Dawes with John Mayer at Hollywood Casino Amphitheatre (September 2, 2017)",41.5426102,-87.7711529,0.403529,2017-09-02,19:00:00,Hollywood Casino Amphitheatre
495,"Noblesville, IN, US","John Mayer with Dawes at Ruoff Mortgage Music Center (September 3, 2017)",40.0049812,-85.9309888,0.402453,2017-09-03,None,Ruoff Mortgage Music Center
496,"Inglewood, CA, US","Dave Chappelle and John Mayer with DJ TRAUMA at The Forum (December 31, 2017)",33.9582,-118.34053,0.402516,2017-12-31,21:00:00,The Forum
497,"San Francisco, CA, US","John Mayer and Matt Nathanson at The Masonic (January 11, 2018)",37.7911829,-122.412938,0.40161,2018-01-11,19:00:00,The Masonic
